"id","year","season","month","date_begin","date_end","date_begin_long","category","category_code","category_2","category_3","category_4","category_extra","description_original","description_comment","location","country"
"F2720",1882,"spring","5","29","30","1882-05-29","1:1:2:8:, 1:1:2:1:, 1:1:2:7:, 1:2:1:","1:1:2:8:","weather description","precipitation","thunderstorm","1:2:1:felder","Viljandist. Lehekuu 29 ja 30 pääval on Viljandi maakondas head kõue vihma, aga ka rahet olnud, mis põldudele palju kahju teinud.",NA,"ee:se:vi:","ee"
"F2867",1885,"summer","6","30","30","1885-06-30","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:2:1:gebäude, 1:2:1:bäume, 1:2:1:verbreiteteschäden","Tallinnast. Nii sadas 30.juunil Keilas mõnes kohas palju jämedat rahet, mis vilja puruks ja palju akna ruutusi katki peksnud. Sellsamal korral teinud ka torm kahju, lõhkunud katuseid ja murdnud palju puid puruks. Keilast ajanud ta mõne vaguni raudteed mööda mitu versta linna poole.",NA,"ee:ne:ha:keila:","ee"
"G0385",1884,NA,"7","16","16","1884-07-16","1:1:5:4:, 1:1:4:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"in den Flammen aufgingen, welche vom nordwestl. Sturme angefacht so schnell um sich griffen, daß keine Rettung möglich war",NA,"lv:wl:db:","lv"
"F3135",1890,"spring","3","13","13","1890-03-13","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Pärnust. Samad hädad ilmad on igapäev udused, nii et päikest paar nädalad aega enam näha ei ole olnudgi. Jne 13.III oli äike, sadas vihma rahega segamini. …",NA,"ee:we:parnu:","ee"
"G0209",1880,"winter","2","15","15","1880-02-15","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"Der Sturm, welcher in der Nacht von Sonnabend auf Sonntag wüthete, hat auch in unserer Stadt bedeutende Verheerungen hervorgerufen",NA,"ee:ne:tallinn","ee"
"G0103",1894,"summer","8","11","18","1894-08-11","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,NA,"mit Stürmen kommt Lachs","lv:wl:ri:","lv"
"G0016",1890,"autumn","11","30","30","1890-11-30","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:orkanartig","Am 13. November wehte ein orkanartiger Sturm bei strenger Kälte ",NA,"lv:wl:riga:","lv"
"F2304",1867,"spring","5","10","10","1867-05-10","1:1:5:3:, 1:1:4:7:, 1:1:2:5:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:heftig","1867. 10. Mai Morgens bei –1°R und heftigem Ostwind starkes Schneegeströber. Die Schneeschicht ist auf Flächen einnigen Zoll, an Zäunesn mehrere Fuss dich..",NA,"ee:h:li:","ee"
"A366",1867,"autumn","10","25","25","1867-10-25","1:1:5:4:, 1:1:4:5:, 1:1:4:6: ","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:schwer","Heute früh bei schwerem NNO-Sturm ",NA,"lv:ml:ri:bolderaja:","lv"
"G0375",1884,NA,"5","12","12","1884-05-12","1:1:5:4:, 1:1:4:3:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"http://periodika.lv/periodika2-viewer/view/index-dev.html?lang=fr#panel:pa|issue:/p_003_lzpo1884s01n110|article:DIVL62|query:Sturm|issueType:P",NA,"up-0024","up-0024"
"G0435",1885,NA,"6","19","19","1885-06-19","1:1:5:4:, 1:1:2:8:, ","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:heftig","Am 19. Juni. 2 Uhr Nachmittag hatten wir einen so starken Gewitterregen, begleitet von heftigem Sturm, daß im Laufe von zwei Stunden alle Felder unter Wasser gesetzt waren.",NA,"lv:ml:al:","lv"
"G0388",1884,NA,"9","7","7","1884-09-07","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:todesopfer_2, 1:2:1:schiffsinkt","Der letzte Sturm am 7. c. hat leider, wie wir der „Rev. Ztg."" entnehmen, 2 Menschen das Leben gekostet. Am 7. c. fuhren nämlich ca. um 6 Uhr Abends die Grenzsoldaten Peter Wassiljew und Terenti Sirnikow mit dem Rogoeschen Bauer Hindrik Söderström, der beim Grenzwachposten auf Rogoe als Ruderknecht diente, in einem Boote vom Cordonhanse in Kurls zur Insel Rogoe. Zwischen den Inseln Groß- und Klein-Rogoe wurde das Boot durch einen plötzlichen heftigen Windstoß zum Kentern gebracht, es gelang jedoch den Insassen, sich am Boot zu halten und auf den Kiel zu klettern. Söderström versuchte darauf mit einem losgelösten Mäste an's Land zu schwimmen, fand jedoch wahrscheinlich seinen Tod in den kalten Wellen (bisher hat man nur den Mast gefunden). Den bei den zurückgebliebenen Soldaten glückte es. das Boot umzudrehen und sich in demselben viele Stunden zu halten. Um ca. 5 Uhr Morgen« oersuchte der Soldat Wassiljew zur BootSspitze zu gehen, um denket, ansgefallenen Anker, welcher das Boot hielt. heben, eine plötzliche Sturzwelle warf ihn jedoch über Bord. Der dritte Insasse, Sirnlkow, jedoch um 9 Uhr Morgens, nachdem er den Anker gehoben, mit dem Boot an die Südspitze von Klein. Rogoe getrieben und gelang es ihm, nach unsäglicher Anstrengung da er halberstarrt- war, das Land und das nächste Dorf zu erreichen. Die Leiche deS Wafsiljem wurde am 9. gefunden.",NA,"ee:ne:paldiski:","ee"
"A194",1848,"summer","6","6","6","1848-06-06","1:1:5:4:, 1:1:2:7:, 1:1:2:1:, 3:2:2:4:, 1:2:2:, 1:1:5:5:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:opfer, 1:2:1:felder_gärten_häuser_ernte","Sturm mit 3 Lot schweren Hagelstücken zerstört Felder von 4 Gütern und 42 Gesinden, Häuser, Gärten zerstört, ein Kind getötet, ein Kind von Orkan weggeweht, Ernte total zerstört",NA,"lv:sl:do:sesava:","lv"
"G0157",1897,"autumn ","11","5","5","1897-11-05","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:dächer, 1:2:1:schiffsinkt","Der Sturm hat vorige Nacht am 1 Uhr am Westende der Jakobskaserne das Ziegeldach im Umfange von etwa zwei Ouädratfaden abgedeckt; die Ziegel stürzten mit großem Krach herunter. Aus Bolderaa telegraphirt man dem Börsencomite vom 5. November: Die schwedische  Brigg ""Diana"". Capitain Oestberg. mit einer Theilladung Espenholz nach Colmar bestimmt, und den 1. November von hier ausgegangen, ist gestern Abend, ca. 7 Uhc. auf der Westbank gestrandet. Nach Kappung der Masten und begünstigt durch das gestrige Hochwasser ist das Schiff recht nahe an Land geworfen. Die Besatzung von acht Mann it. Capitam ist heute Morgen von den Lootsen gerettet. ",NA,"lv:ml:riga:, lv:ml:ri:bolderaja:","lv"
"G0720",1875,"autumn","10","19","19","1875-10-19","1:1:5:4: ","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:schwer",NA,NA,"ee:we:ruhnu:","ee"
"D282",1829,"summer","8","12","12","1829-08-12","1:1:5:4:, 1:1:4:2:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"Sturm aus SSW",NA,"lv:ml:riga:","lv"
"C620",1820,"autumn","9","6","6","1820-09-06","1:1:5:2:","1:1:5:2:","weather description","wind strength","moderate breeze (<bf6)","1:1:5:2:stark",NA,"6.septembril sissesõitnud laev vastastuulte pärast on 7.septembril Amsterdami oma teekonda jätkanud","ee:we:sa:saaremaa:kuressaare:","ee"
"F2506",1873,"winter","2","7","7","1873-02-07","1:1:5:4:, 1:2:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark","Pernust, 14.veebruaril. Mödaläinud neljapäeval [7.II] olli meil hirmus valli torm, mis läbbi süggav tõusuvessi meie Perno jõe kallaste äärt möda ülles ajas, kus jää peale ja sealt ärrasamine vägga vaevalin olli...",NA,"ee:we:parnu:","ee"
"F2778",1884,NA,NA,NA,NA,"1884-NA-NA","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,NA,"äikesevaatlused: Struktuur (järk. Nr.;  kuupäev; kellaeg; vihma kestvus kellaajaliselt; rahe kestvus; kust ilmakaarest tuli, kuhu läks; pilvede liik ja liikumine; kahjustused. Teated ümbruskonnas toimunud ja teatavaks saanud äikestest ja nende kahjustustest. Ajalehe väljalõiked (teated äikese esinemise, rahe esinemise ja kahjude kohta). Üleujutused, suured tormid, atmosfääri nähted, rändlindude saabumine, kevade tulek. Kaigarodovi ilmabülletänid; Dr. Falk'I ilmaprognoosid. Ilmastiku iseloomustusi Lääne-Euroopast.","ee:h:li:","ee"
"F3260",1893,"summer","7","20","20","1893-07-20","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:2:1:bäume","Mineval teisipäeval murdis torm Tartus mitmed puud maha.",NA,"ee:se:tartu:","ee"
"A195",1848,"autumn","10","9","13","1848-10-09","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:schiff","Schiff vor Kihnu gestrandet, wird durch Sturm vollständig zerstört",NA,"ee:wl:parnu:","ee"
"G0675",1879,"winter","12","14","14","1879-12-14","1:1:5:4:, 1:1:4:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark","Starker Wind aus Nordwest",NA,"lv:ml:ri:bolderaja:","lv"
"C756",1823,"winter","12","14","18","1823-12-14","1:1:5:3:, 1:1:4:1:, 1:1:4:2:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:stark",NA,"14.-18.detsembrini laveeris laev Domesnesi – Ruhnu – Saaremaa vahel tugevate tormiste tuulte pärast. Kõrged lained, laev jäätub. Tormine tuul S – SW-st","bs:gr:","bs"
"G0278",1882,NA,"2","8","8","1882-02-08","1:1:5:4:, 1:1:4:4:, 1:1:4:5:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"Ein starker Sturm aus nordnordwestlicher Richtung weht seit 1 Uhr der vorigen Nacht bei 2 Grad Frost",NA,"lv:ml:ri:bolderaja:","lv"
"G0275",1882,NA,"2","4","4","1882-02-04","1:1:5:4:, 1:1:4:2:, 1:1:4:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"Der gestrige Sturm, zuerst aus SW-lichen später NW-licher Richtung, hat das Eis in der Düna bis unterhalb der weißen Kirche aufgebrochen",NA,"lv:ml:riga:","lv"
"F3389",1898,"spring","5","23","23","1898-05-23","1:1:5:3:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:stark","aus Peterhof: der Roggen blüte um den 30. Mai. Aus Oldbrück: die häufigen Niederschläge (und zwar am 23 Mai strömenden Regen; 1. Juni, 6. Juni, und 7. Juni Strichregen; 11 Juni kleiner Regen; 15 Juni und 18. Juni Gewitter mit Platzregen) waren…",NA,"ee:we:sa:saaremaa:sorveps:","ee"
"H0063",1872,"spring","5","10","10","1872-05-10","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:orkan, 1:2:1:gebäude","So wird uns berichtet, daß am Mittwoch, den 10. Mai, um dieselbe Zeit, als hier der Hagelschlag eintrat, ein furchtbarer Orkan in der Segewoldschen Gegend gewüthet habe, der Häuser zerstört und Menschen niedergeworfen, schwer verletzt, ja getödtet habe. ",NA,"lv:ml:sigulda:","lv"
"F2869",1885,"summer","6","15","15","1885-06-15","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,NA,"Pikseõnnetused ja vihm. [Neid nii palju, et kõik lehte ei mahu] [- Tartumaal Valgustas: 15. VI- Aadu talu maha põlenud, 5.VII- Vana- Suislepas Kivi jaagu talu laudad põlenud. Vihma seal tulnud: 15; 22; 24 ja 25; VI; 5; 9-11. VII, Laiusel: 8. VII Siimusti külas talumaja põlenud] [Harjumaal täpse kuupäevata pikseõnnetus. 2 inimest + maja põlenud Sademeid vähe.] [Järvamaal 1.VIII alates Paide ümber iga päev äikesevihma, hein mädaneb] [Virumaal Simmuna ja Maarja khlk. Piiril 9. VII sellinne äike, et Rätsepa talus välk majal katuse pealt maha lõi ja maja muidugi maha põletas. 1 vanainimene sisse põlenud või välgust tabatud.] jne.","ee:me:jogeva:","ee"
"F2812",1884,"spring","4","3","3","1884-04-03","1:1:5:3:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:stark","Tallinnast. Ilusad olivad juba ilmad, hõiskamisele valmistas ennast loodus- pehme kevadine soe õhk levis selge sinise taeva all, [...]- korraga aga, kolmandamal Aprilil, muutis ilm ennast siin jahedaks; pilviseks, ning ülevalt hakati igatsetud vihma asemel palumata lume helbeid all tolmutama. Varsti tõusis tuul kangeks tormiks ja lume sadu määratumaks tuisumässuks.",NA,"ee:ne:tallinn:","ee"
"F2942",1890,NA,NA,NA,NA,"1890-NA-NA","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,NA,"aus Meteorologischen Station Rocht Gewittersbeobachtungen in Jahren 1887-1896","ee:h:ne:simuna:rohu:","ee"
"G0307",1882,NA,"11","6","6","1882-11-06","1:1:5:4:, 1:1:2:5:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:heftig","Tags darauf herrschte hier ein recht heftiger Schnee-Sturm mit Schneewehen",NA,"lv:h:ku:","lv"
"C815",1824,"winter","12","29","29","1824-12-29","1:1:5:3:, 1:1:4:5:, 1:1:4:4:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:4:stark",NA,"torm märatses kuni 29. detsembrini. Sellel päeval oli laev Naissaare juures. Tuul NNW. Laev ei suutnud saarest mööduda ja otsustati Tallinna sadamasse pöörduda","ee:ne:ha:naissaar:","ee"
"F2908",1886,"spring","4","15","15","1886-04-15","1:1:5:2:","1:1:5:2:","weather description","wind strength","moderate breeze (<bf6)","1:1:5:2:stark","Teisel pühal puhus kange tuul ja vihm põhja tuul mere pool oli lumepilved näha. Kolmandamal pühal sadas Baltiskis enne lõunat lund kange põhja- tuulega, mis aga pea vaikis. [7. -13. IV]",NA,"ee:we:la:paldiski:","ee"
"F2830",1884,"autumn","10","16","17","1884-10-16","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:2:1:verbreiteteschäden","...Kange torm möllas siin 16. Ja 17.oktoobril, mis mitmes kohas suurt kahju tegi. [Pärnu maakonnas.]",NA,"ee:h:se:pa:","ee"
"F2380",1869,"summer","8","7","7","1869-08-07","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:extrem","...teatab, et see suur sadu mitmel pool mujalgi peale Tartumaa kahju teinud. Sadu 7. augustil",NA,"ee:h:li:","ee"
"F2531",1874,"winter","1","14","14","1874-01-14","1:1:5:4:, 1:1:4:2:, 1:2:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:gebäude, 1:1:5:4:heftig","aus Hapsal, 16. Januar. Noch liegt der benachbarte Waldboden bedeckt mit den Trümmern etwurzelter und zersplitterte Bäume, Zeugen des Orkans vom 22. Nov. v.J. und schon ist eine neue Calamität über Hapsal hereingebrochen. Bei stark fallendem Barometer, 0°R und heftigem SSW-Sturme hob sich am 14 d.M. Vormittags die Eisdecke der Meeresbuchten und drängte das Wasser mit so großer Gewalt gegen die schüßenden Dämme, daß diese nicht wiederstehen konnte. Um 1 Uhr Mittags waren sie durchbrochen und das entfesselte Element überfluthete Strandwohnung, Gärten und Höfe und füllte die Couterrains... Das Wasser erreichte seine großte Höhe um 2 Uhr Mittags stand bis 5 Uhr, dann begann es zu sinken. Dagegend war das Wasser in der Nacht vom 15 zum 16 Januar auf ca. 10 Fuß, also noch höher gestiegen als beim leßten starken Sturme in der Nacht vom 21 auf den 22 November v.J. über dessen verheerende Wirkungen wir an dieser Stelle f. Z. berichteten... seine bisherige gelinde Temperatur selbst im Vergleich zu den leßten beiden Jahren auffallende Späterherbst und Winter an heftigen Stürmen besonders reich gewesen ist",NA,"ee:we:haapsalu:","ee"
"A466",1860,"autumn","9","21","24","1860-09-21","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:schiffsinkt",NA,"Der gewaltige Sturm, der, in der Nacht vom 21. auf den 22. dieses Monats beginnend, noch heute fortrast","lv:wl:liepaja:","lv"
"B267",1847,"summer","8","8","8","1847-08-08","1:1:2:1:, 2:3:1:, Gewitter","1:1:2:1:","weather description","precipitation","rain",NA,"Aout: Le 8, a 4h apres – midi forte pluie, tonnerre et eclairs; et quelques gouttes de pluie, a 10h soir eclairs eloignes, de 12h a 1h la nuit tonnerre, eclairs et averse",NA,"ee:we:la:paldiski:","ee"
"F2401",1870,"summer","8","6","6","1870-08-06","1:1:2:8:, 1:1:2:1:, 1:1:2:7:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Tartust. Vihma ja rahesadu on meil tänavu mõni aeg haruldane asi olnud, aga 6 ja 12 augustil pärast lõunat, no siis tuli vihmakest pool tundi nagu oavarrest ja lõppeks hüppas ka hea kord rahet seas. ...",NA,"ee:se:tartu:","ee"
"G0697",1873,"spring","3","31","31","1873-03-31","1:1:5:4:, 1:1:4:4:, 3:3:2:6:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark",NA,NA,"ee:we:parnu:","ee"
"F2229",1864,"autumn","9","22","25","1864-09-22","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:1:5:4:verbreiteteschaden",NA,"22. septembrist kuni 25. septembrini möllas Soome lahel tugev torm – pikem loetelu kahjustatud ja hukkunud laevadest Hiiumaa, Pärnu jne reididel ja lähistel","bs:gf:","bs"
"F2855",1885,"spring","5","30","30","1885-05-30","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:stark, 1:2:1:dächer","Rõngus 4.skp. 30. lehekuul kiskus kange torm Rõngu kiriku torni küllest 8 tahvlit plekki ära, mis kihelkonnale mitu sada rubla kahju tegi. ","[ Virulane No 25, 16 juuni 1885 teatab samast tormis, millega öökülmad kaasa käisid, Võrumaalt.] [Eesti Postimees No 23,5juuni 1885: Tartust. Suur torm hullas Tartus lehekuu 29.kuni 31.päeval. ...]","ee:h:se:ta:rongu:","ee"
"C622",1820,"autumn","10","12","31","1820-10-12","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,NA,"Hullist tulev laev sihtkohaga Peterburg väljus 12.okt. (u.k.) Läänemeres pidevate tormide käes","bs:","bs"
"A361",1867,"winter","1","13","13","1867-01-13","1:1:5:4:, 1:1:2:5:, 1:1:3:3:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:1:5:4:heftig","Mit Ausnahme des gestrigen Tages, an welchem nach einem heftigen Schneestürme gelinde Witterung eingetreten war, ist heute wieder kalt.",NA,"lv:ml:ri:bolderaja:","lv"
"F3110",1889,"summer","7","24","24","1889-07-24","1:1:2:8:","1:1:2:8:","weather description","precipitation","thunderstorm",NA,"Türi kihelkonnas, Kirna vallas on pikne 24-damal  Juulil ühe peremehe elumaja põlema süüdanud, kusjuures üks ristimata lapsuke kahju  on saanud.",NA,"ee:h:me:jarvamaa:turi:","ee"
"G0400",1884,NA,"11","23","24","1884-11-23","1:1:5:4:, 1:1:4:3:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"dabei weht seit gestern ein westlicher Sturm, der zwei auf der Rhede mit Kohlenladung liegende Dampfer (""Breslau"" und ""Atalante"") am Löschen hindert. Im Hafen ist hohes Wasser.",NA,"lv:wl:liepaja:","lv"
"G0150",1897,"summer","7","17","17","1897-07-17","1:1:5:4:","1:1:5:4:","weather description","wind strength","storm (>bf7)",NA,"kurzer Sturm wirft Heufuhre um",NA,"lv:ml:riga:","lv"
"G0416",1885,NA,"3","27","27","1885-03-27","1:1:5:3:, 1:1:4:8:, 1:1:4:7:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)",NA,"Die mäßige Ostbrise ist in einen leichten Sturm aus OSO. übergegangen",NA,"lv:wl:liepaja:","lv"
"G0455",1885,NA,"10","13","13","1885-10-13","1:1:5:4:, 1:2:1:","1:1:5:4:","weather description","wind strength","storm (>bf7)","1:2:1:gebäude, 1:2:1:bäume","Der Sturm in der Nacht auf Mittwoch hat in der Stadt vielfachen Schaden an Häusern Bäumen und Zäunen angerichtet, auch die telegraphischen Verbindungen mit Talsen und Windau haben mehrfache Störungen durch das Unwetter erleiden müssen.",NA,"lv:wl:ku:","lv"
"C1012",1834,"autumn","9","26","26","1834-09-26","1:1:5:3:, 1:1:4:2:","1:1:5:3:","weather description","wind strength","strong breeze (bf6, bf7)","1:1:5:3:stark",NA,"taani laev väljus 24.sept. (u.k.) Kroonlinnast sihtkohaga Kopenhaagen. 26.septembril päeval kell 12 peilisid Osmussaare tuletorni. Tuul hüppas SW ja muutus tormiks kõige merega, ei suudetud käsitleda purjesid","ee:we:la:osmussaar:","ee"
