"id","year","season","month","date_begin","date_end","category","category_extra","location","description_original","description_comment","country","category_main"
"F2229",1864,"autumn","9","22","25","1:1:5:4:","1:1:5:4:stark, 1:1:5:4:verbreiteteschaden","bs:gf:",NA,"22. septembrist kuni 25. septembrini mollas Soome lahel tugev torm – pikem loetelu kahjustatud ja hukkunud laevadest Hiiumaa, Parnu jne reididel ja lahistel","bs","1:1:5"
"F2855",1885,"spring","5","30","30","1:1:5:4:","1:1:5:4:stark, 1:2:1:dacher","ee:h:se:ta:rongu:","Rongus 4.skp. 30. lehekuul kiskus kange torm Rongu kiriku torni kullest 8 tahvlit plekki ara, mis kihelkonnale mitu sada rubla kahju tegi. ","[ Virulane No 25, 16 juuni 1885 teatab samast tormis, millega ookulmad kaasa kaisid, Vorumaalt.] [Eesti Postimees No 23,5juuni 1885: Tartust. Suur torm hullas Tartus lehekuu 29.kuni 31.paeval. ...]","ee","1:1:5"
"C622",1820,"autumn","10","12","31","1:1:5:4:",NA,"bs:",NA,"Hullist tulev laev sihtkohaga Peterburg valjus 12.okt. (u.k.) Laanemeres pidevate tormide kaes","bs","1:1:5"
"A361",1867,"winter","1","13","13","1:1:5:4:","1:1:5:4:heftig","lv:ml:ri:bolderaja:","Mit Ausnahme des gestrigen Tages, an welchem nach einem heftigen Schneesturme gelinde Witterung eingetreten war, ist heute wieder kalt.",NA,"lv","1:1:5"
"F3110",1889,"summer","7","24","24","1:1:2:8:",NA,"ee:h:me:jarvamaa:turi:","Turi kihelkonnas, Kirna vallas on pikne 24-damal  Juulil uhe peremehe elumaja polema suudanud, kusjuures uks ristimata lapsuke kahju  on saanud.",NA,"ee","1:1:2"
"G0400",1884,NA,"11","23","24","1:1:5:4:",NA,"lv:wl:liepaja:","dabei weht seit gestern ein westlicher Sturm, der zwei auf der Rhede mit Kohlenladung liegende Dampfer (""Breslau"" und ""Atalante"") am Loschen hindert. Im Hafen ist hohes Wasser.",NA,"lv","1:1:5"
"G0150",1897,"summer","7","17","17","1:1:5:4:",NA,"lv:ml:riga:","kurzer Sturm wirft Heufuhre um",NA,"lv","1:1:5"
"G0416",1885,NA,"3","27","27","1:1:5:3:",NA,"lv:wl:liepaja:","Die ma<U+00DF>ige Ostbrise ist in einen leichten Sturm aus OSO. ubergegangen",NA,"lv","1:1:5"
"G0455",1885,NA,"10","13","13","1:1:5:4:","1:2:1:gebaude, 1:2:1:baume","lv:wl:ku:","Der Sturm in der Nacht auf Mittwoch hat in der Stadt vielfachen Schaden an Hausern Baumen und Zaunen angerichtet, auch die telegraphischen Verbindungen mit Talsen und Windau haben mehrfache Storungen durch das Unwetter erleiden mussen.",NA,"lv","1:1:5"
"C1012",1834,"autumn","9","26","26","1:1:5:3:","1:1:5:3:stark","ee:we:la:osmussaar:",NA,"taani laev valjus 24.sept. (u.k.) Kroonlinnast sihtkohaga Kopenhaagen. 26.septembril paeval kell 12 peilisid Osmussaare tuletorni. Tuul huppas SW ja muutus tormiks koige merega, ei suudetud kasitleda purjesid","ee","1:1:5"
"F2864",1885,"summer","6","19","19","1:1:2:8:",NA,"ee:se:tartu:","Mitme kuiva paeva jarel sadas Tartus 19.skp tubli hoog muristamise vihma",NA,"ee","1:1:2"
"A329",1857,"autumn","9","10","10","1:1:5:4:",NA,"lv:ml:ri:bolderaja:","Ohngeachtet des schweren Sturmes von NW. halten steh die Schiffe auf der Rhede doch fest an ihren Ankern",NA,"lv","1:1:5"
"F2225",1864,"summer","8",NA,NA,"1:1:2:7:",NA,"ee:h:li:",NA,"Uldine iseloomustus Liivimaa pollumajandusest 1864. aastal. ... Im Juni au<U+00DF>erordentlich warme und schone Witterung. Die heftigen Gewitter am Ende des Juni. Mitunter von orkanahnlichen Sturme und Hagelwetter begleitet, gingen bald in eine unterbrochene Regenperiode uber, welche erst im October von den hereinbrechenden Frosten geschlossen wurde, und der bald darauf folgende Schneefall stellte dann ungewohnlich fruh – bereits im Anfange des November, die Schlittenbahn fest. (Rukis marjalt kokku, suvivili ei saanud kupseks, varajane ookulm rikkus kohati, erti apardus kartulisaak (Schlo<U+00DF> – Ringenschen /Suure-Rongu/ Gemeinde vaga suured rahe kahjustused. Nr. 28 – Eestimaa viljasaagist koneleb saake, mis Liiviomaa eri kurdab loomatoidu nappusest, kartulisaagi apardumist (suurte sadude tagajarjel)","ee","1:1:2"
"G0372",1884,NA,"5","5","5","1:1:5:4",NA,"lv:wl:liepaja:","Sturm aus West",NA,"lv","1:1:5"
"F2621",1880,NA,NA,NA,NA,"1:1:2:8:","1:2:3:todesopfer, 1:2:3:blitzschlag_brande","ee:h:li:","Tallinnast. Pikse labi on mineval aastal Eesti maal 24 inimest surma saanud (13 meeste- 11 naisterahvast) moned otsekohe pikse loogi labi, teised piksest suidatud majades ara poledes. 1879- 1884 aastani sai Eesti maal aastas labistiku 2-3 inimest pikse labi surma. Hooneid loi pikne polema mineval aastal uleuldse 23, kuna 1879- 1883 pikne igas aasta labistiku 7 ja 1884 aastal 18 hoonet polema suitas.",NA,"ee","1:1:2"
"F2400",1870,"summer","7","21","21","1:1:2:8:","1:1:2:8:gewitter_viele, 1:1:2:8:schwer, 1:2:3:todesopfer, 1:2:3:gebaude","ee:ne:rakvere:","In Wesenberg hat am 21 Juli ein starkes Geuritter staffgefunden, wobei in dei umgegend 6 Menschin getodtet, 10 Telegraphenstangen zerschmettert und in der Nahe der Station Kappel die Schule abgebrannt ist. ","(Perno Postimehes on selleks kuupaevaks 27. juuli)","ee","1:1:2"
"F2536",1874,"winter","1","16","16","1:1:5:3:",NA,"ee:ne:tallinn:","um inthurmlichen Vorstellung zu begegnen, wie sie bereits durch eine um das Doppelte zu gro<U+00DF>e Angabe der Wasserhohe bei dem Sturme vom 21 auf den 22 Nov. v.J. hier und an anderen Orten hervorgerufen find, erlaube ich nur auf eine ahnliche Ungenauigkeit, welche bei der ungefahren Bestimmung des lezten Sturmes ca 10 Fu<U+00DF>, unter Locales in nr.16 der 'Rev. Zeit' mitgetheilt wird, aufmerksam zu machen und durch bestimmte, auf direckte messung beruhende Zahlen zu berichtigen - der ungewohnlich tiefe Barometerstand von 722,0 mm am Abend des 13 Januar lie<U+00DF> auf einen herannahenden Sturm schli<U+00DF>en, allein erst am Mittage des 14 begann ein solcher von Sudwest her sich zu bildeb, durch den das Wasser im Hafen rasch zu bedeutender Hohe anschwoll und um 6 Uhr Abends das Maksimum von 3 Fu<U+00DF> 6 Zoll erreichte. Aber schon in der nacht, wo die Windrichtung nach Nord umschlug, mu<U+00DF> diese Hohe bedeutend abgenommen haben, da um 7 Uhr Morgens das Wasser nur noch 3 Zoll uber der Nullpunkte des Normalstandes sich erhob. Zwar steig desselbe bis Mittag wieder auf 1 Fu<U+00DF> und erhielt sich, zwischen weniger Zollen uber und unter dieser Hohe schwankend, bis zum Abend des 16. Januar, um welche Zeit der Nord-Sturm wieder in SW-Sturm umschlug, wodurch der Wasserhohe sogleich zu wachsen begann und um 9 Uhr Abends die Hohe von 2 Fu<U+00DF> 2 Zoll erreichte",NA,"ee","1:1:5"
"D208",1813,"autumn","10","6","7","1:1:5:3:",NA,"lv:ml:riga:","sturmisch aus W",NA,"lv","1:1:5"
"G0304",1882,NA,"10","25","25","1:1:5:4:","1:1:5:4:stark, 1:2:1:schiffe","lv:wl:liepaja:","Gestern Nachmittag wehte hier, von Regengussen begleitet, ein starker Sturm aus West, welcher um Sonnenuntergang seine hochste Kraft erreichte. Das Wasser im Hafen stieg plotzlich um mehrere Fu<U+00DF>. Viele Bote rissen sich los und trieben nach der »Kleinen See""",NA,"lv","1:1:5"
"G0090",1894,"winter","1","13","14","1:1:5:4:","1:2:1:schiffsinkt","lv:wl:li:","Wie die ""Lib. Ztg.« meidet, ist der gestrandete Dampfer ""Vernon« in der Nacht vom 13.auf den 14. d. Mts bei der uberaus ungunstigen Lage, in der sich das Schiff befand, in Folge der andauernden Sturme aufgebrochen und in die Tiefe gesunken, so da<U+00DF> das Wrack dem Auge nicht mehr sichtbar ist.  Gro<U+00DF>e Trummermassen bedecken den Strand ",NA,"lv","1:1:5"
"F3293",1894,"summer","7","7","7","1:1:2:8:","1:1:5:4.orkanartig, 1:2:1:gebaude","ee:se:viljandi:","Fellinn den 8 Juli (20.07) wurde die Stadt wiederum durch ein Unwetter, ein bei einem orkanartige Sturm sich entladendes Gewitter, geschrekt. Das unwetter wahrte in seiner Heftigkeit kaum 5 Min., und auch nur ein einziger Gewitterschlag erscheitterte die Luft, es folgte aber dem Blitz der Donner… Der Sturm hat an 3 Mahlen, der Dampfmuhle des Rathsherrn Rosenberg, der bei der Staat belegen Schlo<U+00DF> Fellinischen Muhle und in Wiera<U+00DF> die Flugel beschadigt",NA,"ee","1:1:2"
"F2526",1873,"autumn","11","23","23","1:1:5:4:","1:1:5:4:heftig, 1:2:1:dacher","ee:ne:tallinn:","der sehr heftige NW Sturm, der in der Nacht von vorgestern auf gestern und wahrend des gestigen Tages wehte, hat in unserer Stadt vielfache Verheerungen angerichtet. Von vielen freistehenden Hausern sind die Dacher zum Theil abgedeckt worden, so das Blechdach von dem zum Gefangni<U+00DF> eingerichteten Tichernjahrigen'schen Hause auf dem Laaksberge. Weniger hatten die Gebaude im Innern der Stadt zu leiden, aber auch hier wurden die Dacher zum Theil arg beschadigt und einige Personen durch herabfallende Steine verwundert. Die argsten Verwuftungen jedoch hat der Sturm im Hafen angerichtet... das gegen das Land gestaute Wasser bespulte die hochste Stufe der Bootanfahrten, uberschwemmste die Heuschlage und Plaze an der Neuhollandstra<U+00DF>e mehrere Fu<U+00DF> hoch und drang in machtigen Massen in die Kulerraume... Das Wasser war ca 6 Fu<U+00DF> uber den gewohnlichen Stand gestiegen, so da<U+00DF> bei einem nur um etwa 2 zoll hoheren Steigen dasselbe z.n. in die Girard'schen Spucher eingedrungen ware. Das westliche Vollwerk, sowie die im Hafen liegenden acht Dampfer sind mit einer dicken Eiskruste vollstandig uberzogen, glucklichweise haben die Schiffe eiteren Schaden nicht genommen",NA,"ee","1:1:5"
"G0419",1885,NA,"5","9","9","1:1:5:4:","1:1:5:4:sehrstark, 1:2:1:verbreiteteschaden","lv:ml:ru:","Am 9. Mai hat ein heftiger Gewittersturm in einigen Theilen Livlands gro<U+00DF>en Schaden angerichtet.",NA,"lv","1:1:5"
"F2654",1880,"winter","2","25","25","1:1:5:4:","1:2:1:dacher, 1:1:5:4:schifffahrt_eingeschrankt","ee:ne:tallinn:","Tallinast. Viimased tormid on ka Tallinas rohkeste kahju teinud, nimelt Domikiriku ja Oleviste kiriku katused lohkunud. -Kuunlakuu 25 paaval viibis homikune soidurong Peterburist 45 minutid, lumetuisk oli nii kange et raudtee peal midagi naha ei olnud.- Tallinna lahe on kulmetand neli laeva seisavad jaas.",NA,"ee","1:1:5"
"G0663",1878,"autumn","11","3","3","1:1:5:3:","1:1:5:3:heftig","lv:wl:du:kokasrags:",NA,NA,"lv","1:1:5"
"G0607",1874,"spring","5","2","2","1:1:5:3:",NA,"lv:sl:jelgava:        ",NA,NA,"lv","1:1:5"
"G0226",1880,"autumn","10","7","7","1:1:5:4:","1:2:1:baume","lv:ml:ri:bolderaja:","Auch hier hat der Sturm am vorigen Dienstag im Walde starke Verheerung angerichtet, und der in Massen auf den Baumen liegende Schnee nicht minder. Viele Baume liegen theils gebrochen, theils entwurzelt auf dem Wege, wie auch im ansto<U+00DF>enden Walde. — Von Interesse ist Ihnen wohl die Mittheilung, da<U+00DF> im Pastorat Dunamunde am vorigen Dienstag (7. Oct.) um 6 Uhr Abends zweimal starker Blitz (begleitet von Gewitter) gesehen worden ist; das Thermometer sank sofort von 5 Grad Reaumur bis auf 3 Grad uud der Sturm brach los. Der Blitz war im Osten.",NA,"lv","1:1:5"
"G0644",1876,"summer","8","14","14","1:1:5:4:","1:1:5:4:heftig, 1:2:1:schiffsinkt","lv:wl:riga:","Vorgestern Nachmittag den 14. Augusti strandeten bei heftigem Nordwest-Sturm und Regen in der Nahe der Rettungsstation ein Kustenfahrer und zwei gro<U+00DF>e beladene Holzbote",NA,"lv","1:1:5"
"F2623",1882,NA,NA,NA,NA,"1:1:2:8:","1:2:3:todesopfer, 1:2:3:blitzschlag_brande, 1:2:3:gebaude","ee:h:li:","Tallinnast. Pikse labi on mineval aastal Eesti maal 24 inimest surma saanud (13 meeste- 11 naisterahvast) moned otsekohe pikse loogi labi, teised piksest suidatud majades ara poledes. 1879- 1884 aastani sai Eesti maal aastas labistiku 2-3 inimest pikse labi surma. Hooneid loi pikne polema mineval aastal uleuldse 23, kuna 1879- 1883 pikne igas aasta labistiku 7 ja 1884 aastal 18 hoonet polema suitas.",NA,"ee","1:1:2"
"A326",1856,"summer","6","18","18","1:1:5:4:","1:1:5:4:schiffsinkt","lv:ml:ri:bolderaja:","Engl. Brigg „Canova"" ist durch den heutigen Sturm von ihren Ankern gerissen und in der Gegend von Wetzhaven auf den Strand getrieben.",NA,"lv","1:1:5"
"F3174",1890,"autumn","9","18","18","1:1:2:8:",NA,"ee:h:ne:simuna:","Virumaalt: Rohti moisast kirjutatakse: 18- mal Septembril ohtu kella <U+00BD> 8 – <U+00BD> 11 oli siin muristamine. Korraga nahti toa nurgas arvata 4 tolli suurust tuulekuul, mis vahe maha vajus ja plaksuga lohku: sell samal silmapilgul oli vali muristamine Tulekul ei teinud misgit kahju ja ei olnud kuskilt naha, kuida ta sisse oli saanud. Avanduse moisas oli valk 150 sulda telefoni traati arasulatanud ja 5 posti umber viskanud. [Keravalk ka “Valguses” No 40, 26.sept. 1890, “Elektri tule kera.”]",NA,"ee","1:1:2"
"G0086",1893,"winter","12","10","11","1:1:5:4:","1:2:1:schiffsinkt; ","ee:we:hiiumaa:","Inder Nacht auf den 9. d. Mnts ist der englische, nach Newcastle gehorige Dampfer »Guildsord«, Capt. Petersen, welcher mit einer Ladung von 6,300 Ballen Baumwolle aus der Fahrt von Havannah nach Reval aus Neckmnnnsgrund bei Dago auf ein Riff aufgelaufen. Obgleich anfangs das Schiff noch nicht leck gesprungen und bereits am Donnerstag Abend der Bergungsdampfer eintraf, konnte nicht an die Rettung des Dampfers gegangen werden, da der am Freitag aufbrechende heftige Sturm, der bis zum Sonntag wuthete, die Rettungkarbeiten verhinderte und dem Schiffe gro<U+00DF>en Schaden zufugte. Dasselbe schlug leck und begann sich mit Wasser zu fullen. Obgleich nun allmahlich das Wasser das Schiff vollstandig bis zur Wasserlinie gestillt hat und an Rettung des Wracke nicht mehr zu denken ist, wird die Ladung, seitdem das Wetter eo zulie<U+00DF>, durch die Bergungsgesellschaft nach Baltischport in Sicherheit gebracht.   900 Ballen Baumwolle gerettet",NA,"ee","1:1:5"
"G0608",1874,"summer","6","8","8","1:1:5:3:",NA,"lv:sl:jelgava:        ",NA,NA,"lv","1:1:5"
"F2671",1880,"autumn","10","9","9","1:1:5:3:",NA,"ee:we:parnu:","Tallinnast. Torm ja tuisk selle kuu 9 paaval ja jareltuleval ool on maa ja mere peal palju kahju teinud. ...",NA,"ee","1:1:5"
"C790",1824,"autumn","11","21","21","1:1:5:3:","1:1:5:3:stark","ee:we:la:paldiski:",NA,"21.novembril tugeva laanetuulega ja vihmasajuga Paldiski reidile ja sadama, et laeva remontida","ee","1:1:5"
"G0215",1880,"spring","5","25","25","1:1:5:4:","1:1:5:4:heftig, 1:1:5:4:sehrstark","ee:we:parnu","Am Sonntag, den 25. Mai c., Nachmittags, hat sich hier, wie die „Pern. Ztg."" berichtet, ein heftiger, orkanartiger Sturm erhoben und nicht geringen Schaden angerichtet.",NA,"ee","1:1:5"
"G0439",1885,NA,"7","9","9","1:1:5:4:","1:1:5:4:heftig, 1:2:1:dacher_baume","lv:ml:riga:","(Ein heftiger Sturm) erhob sich heute gegen 1 Uhr Nachmittags. Wie wir erfahren, hat derselbe namentlich in Muhlenhof Schaden angerichtet. So sind dort mehrere Baume zerspalten und Schornsteine weggerissen worden; das Dach der Wohrmann'schen Eisengie<U+00DF>erei wurde vollstandig mit allen Sparren abgedeckt.",NA,"lv","1:1:5"
"F2352",1869,"spring","4",NA,NA,"1:1:2:8:","1:1:2:8:gewitter_viele, 1:2:3:gebaude, 1:2:1:felder","ee:h:li:","Tartust. Minneva ku piksemurristamine on mitmes paigus kahjo teinud. Nonda kulune Otepalt, kus rehhe arrapollenud ja vessi maggede pealt langedes moned orrasepollud arrarikkunud. Nondasamma kuleme seda ka Riast, Narvast ja monest paigast veel maalt",NA,"ee","1:1:2"
"F2928",1886,"autumn","9","8","14","1:1:5:2:",NA,"ee:ne:tallinn:","Ilmad olivad viimsel nadalil tuulised ja vilud. Oosel vasta selle kuu 15.paava on paiguti kaugemat ookulma olnud. Teisel hommikul pooras tuul vesikaare poole vaikis ja ilm laks soojemaks. Kured on viimasel nadalil teele lainud. [8.-14. IX]",NA,"ee","1:1:5"
"F2219",1864,"summer","6","3","3","1:1:2:8:","1:1:2:8:verbreiteteschaden","ee:h:me:jarvamaa","Jarvamaalt... 3. Junil allostas tannovo siin pool piksemurristamine, mis ka kohhe paiguti hooneid pollema loi... Igapaine koue murristamine valtas sealt sadik Jagopi paevani, kus allati paeval varjus 20 kuni 25 Gradini soja olli. Ennamuste iggapaav olli siin ja seal kahju nahha ja kuulda... Ka siin Jaagopi paeval rahhe kange vihmaga paiguti vilja pollud rikkunud. Ni paljo pikse kahjo ei maleta paljo kegi... Voib kul sellest tulla, et meil paar aastat kulmad suvved ollecad, kus murristamist paljo kuulda ei sanud ja nuud uhhe korraga kange sojaga keik nikaua koggonud gaas aurust pollema suttis, sest lomise seadus lahti puhhastada",NA,"ee","1:1:2"
"G0667",1879,"winter","2","28","28","1:1:5:3:",NA,"lv:wl:du:kokasrags:",NA,NA,"lv","1:1:5"
"A438",1857,"autumn","9","10","11","1:1:5:4:","1:1:5:4:ship, 1:2:1:opfer","lv:wl:du:kolkasrags:","Laut officieller Nachricht von Domesnees strandete daselbst am 10. d. M. die Englische Brigg „Hanna"", Capt. John Bruid, von Kronstadt mit Ballast nach Riga bestimmt. Mannschaft gerettet. An demselben Tage scheiterte daselbst noch ein anderes Schiff mit Hafer beladen, wovon die Mannschaft sammtlich ertrunken und das Schiff total zertrummert ist. Den 11. d. M. strandete diesseit Domesnees beim Dorfe Rojen die Englische Brigg „Commodore"", Capt. Clark, von Riga mit Flachs beladen; die Mannschaft ist gerettet, das Schiff aber als Wrack zu betrachten; die Waaren sucht man zu bergen.",NA,"lv","1:1:5"
"A80",1829,"spring","5","20","21","1:1:5:4:","1:2:1:srasse_brucke, hafen, schiffahrt_eingeschrankt","lv:ml:riga:","Sturm, Schaden am Hafen, Brucke, Booten",NA,"lv","1:1:5"
"G0703",1873,"winter","12","4","4","1:1:5:4:",NA,"ee:se:tartu:",NA,NA,"ee","1:1:5"
"A274",1867,"winter","2","11","12","1:1:5:4:","1:1:5:4:schwer","lv:ml:ri:bolderaja:","ein schwerer Sturm aus Norden hat grosse Eismassen an Kuste geworfen",NA,"lv","1:1:5"
"F2306",1867,"spring","5","19","19","1:1:2:8:",NA,"ee:h:se:pa:parnu-jaagupi:","Anfangs April wieder Thauwetter, wobei Schlittenbahn abging und vom 11 an hier mit Wagen Gefahren wurde von da bis zum 9 Mai war gelindes Wetter mit taglichen Nachtfrosten; der letzte Nachtfrost am 12 Mai, am 19 Mai war das erste Gewitter und die Birken fingen an auszuschlagen. Der Faulbaum bluhte am 5. Juni; vom 8 bis 10 bekamen die Baume Laub bei einer Temperatur von +20 bis 24° August hatten wir bei NW die ersten Nachtfroste und am 27 und 28, so da<U+00DF> spate Gerste und Hafer erfror. Eine Schlittenbahn etablierte sich im November, gro<U+00DF>e Kalte im December (jargneb saakide kirjeldus)","Tostamaalt teatatakse 1867. aasta ilmastiku kohta.","ee","1:1:2"
"F2866",1885,"summer","6","19","19","1:1:2:8:",NA,"ee:h:se:pa:halliste:abja:",NA,"[Tartus on 19.ja 23.paduvihma tulnud, esimesel korral Tartu umbruses raske rahesajuga, kahjud suured.]- [Sama teade ""EP"" no 26,26.juuni <U+00B4>85] [Parnupoolt Abjas on 15.kp. vihma sadanud , ka rahet ja valk on Koopsaare rehe polema loonud. Sooja on 30° umber]","ee","1:1:2"
"G0397",1884,NA,"10","17","17","1:1:5:4:","1:2:1:dacher","lv:sl:tu:","(Ein heftiger Sturm) hat hier in der letzten Nacht gewuthet, uber irgend welchen, durch denselben angerichteten Schaden ist uns bis hierzu aber keine Nachricht zugegangen. Dagegen meldet man uns aus Tuckum, da<U+00DF> der Sturm in der vorigen Nacht das Dach des Locomotivschuppens auf dem dortigen Bahnhof auf 9 Fu<U+00DF> Lange weggerissen hat.",NA,"lv","1:1:5"
"F2640",1879,"spring","4","13","13","1:1:2:8:",NA,"ee:se:tartu:","Tartust. Varane muristamine. Reedi ohtu 13.apr. umbes kellu 9 ajal oli Tartus vast alaline valguloomine ja koue muristus vihma- ja rahesauga uhes. Ilm oli vilu ja tuul pohja poolt ning ei lainud parast muristamist ka mitte varsi soojaks. Paev enne seda oli vara hommiku 3 graadi ja paev parast seda seesamal ajal 5 graadi sooja.",NA,"ee","1:1:2"
"G0277",1882,NA,"2","4","4","1:1:5:4:",NA,"ee:ne:tallinn","heute ein rasender Nordsturm, der die Wellen uber die Brucke treibt",NA,"ee","1:1:5"
"F2878",1885,"summer","7","5","5","1:1:2:8:",NA,"ee:we:parnu:","Parnust. Suur piksepilv kainud saalt 5.skp. labi ja teinud igal pool umberkandistes kohtades oige suurt kahju. Palju valjasid on ka kahju saanud isearanis kange on see pilv suitama olnud. Ja ja uksnes muurid on veel jarele jaanud.",NA,"ee","1:1:2"
"F2487",1872,"spring","5","10","11","1:1:5:3:","1:2:1:fenster, 1:2:1:gebaude, 1:2:1:dacher","lv:ml:ce:",NA,"Vorro maakonnast: 10 ja 11 mai tormist. 10.mail parrast lounat kell 6 muristamine pilv, mis vahe vihma andis, sellejarel tuli heledam pilv, kust vihma ja rahet tuli. Moned raheterad olid tuvimuna suurused, rahe terad langesid 15 tera uhele ruutjalale. Samast ilmakaarest tuli teisel paeval torm. ...Wonnust rahe peksis puruks aknaruute linna umbruses: uks mois linna lahedal koige korval hoonetega uks risu hunnik; 3 tudrukut tostnud torm uleesse, kivisillale suured praod sisse; katuseid tostnud jne","lv","1:1:5"
"F2540",1874,"winter","1","14","14","1:1:5:4:","1:1:5:4:stark, 1:2:1:gebaude","ee:we:haapsalu:","Haapsalust. Kangest tormidest. [...] 14.jaan. tostis kange torm jaa kaane merelahes ulesse ja vesi tungis nii suure vaega tammide vastu, et need enam kindlaks ei joudnud jaada. Kellu 1 louna ajal murdsivad merelained endale tee sisse ja katsivad sedamaid ranna aarseid aedu ja elumajasid veega tais. Kuni voost saadik vees sees kaies pidivad vaesed rannaaarsed inimesed isseendid ja oma lapsi uppumise surma eest paastama. [...] Tammid on rikutud, kuurid, tallid ja moned vaste inimeste elumajad on paigast aranihkunud, lohkunud ehk umber lukatud. Veel kohe ranna alal jaavad seisavad alles korged jaahunnikud aedade ja teede paal jne. ... ... Just sedasama kirjutakse paav parast seda 15.jaan. Kroonlinnast.",NA,"ee","1:1:5"
